conflict_label,is_conflict,station,stop_name,platform,trip_id,route_id,route_name,trip_headsign,scheduled_arrival,scheduled_departure,actual_arrival,delay_minutes,conflict_flags,severity,time_of_day,service_date,source
headway_conflict,True,London Victoria,London Victoria,Platform 1,LOND_GREA_2045_9130,great_western_main_line,Great Western Main Line,Bristol,20:45:00,20:47:00,20:59:00,14,Insufficient time between consecutive trains,minor,night,2026-01-28,synthetic
capacity_congestion_conflict,True,London Paddington,London Paddington,Platform 5,LOND_SOUT_1630_7826,south_western_main_line,South Western Main Line,Southampton,16:30:00,16:32:00,17:17:00,47,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Birmingham New Street,Birmingham New Street,Platform 2,BIRM_EAST_0930_2662,east_coast_main_line,East Coast Main Line,York,09:30:00,09:32:00,10:55:00,85,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Birmingham New Street,Birmingham New Street,Platform 6,BIRM_SOUT_1000_3159,south_western_main_line,South Western Main Line,Southampton,10:00:00,10:02:00,11:12:00,72,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,Glasgow Central,Glasgow Central,Platform 6,GLAS_EAST_1800_1341,east_coast_main_line,East Coast Main Line,York,18:00:00,18:02:00,18:12:00,12,Insufficient time between consecutive trains,minor,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Glasgow Central,Glasgow Central,Platform 8,GLAS_WEST_0900_9538,west_coast_main_line,West Coast Main Line,Birmingham New Street,09:00:00,09:02:00,10:15:00,75,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,London Euston,London Euston,Platform 5,LOND_WEST_1845_8675,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,18:45:00,18:47:00,19:05:00,20,Insufficient time between consecutive trains,moderate,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 5,EDIN_MIDL_1915_5535,midland_main_line,Midland Main Line,Birmingham New Street,19:15:00,19:17:00,20:12:00,57,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Victoria,London Victoria,Platform 2,LOND_SOUT_0815_4838,south_western_main_line,South Western Main Line,Southampton,08:15:00,08:17:00,09:15:00,60,Incoming delay affects downstream schedule,severe,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Birmingham New Street,Birmingham New Street,Platform 11,BIRM_WEST_0945_2397,west_coast_main_line,West Coast Main Line,Glasgow Central,09:45:00,09:47:00,10:27:00,42,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,London Waterloo,London Waterloo,Platform 4,LOND_GREA_1515_2108,great_western_main_line,Great Western Main Line,Bristol,15:15:00,15:17:00,15:20:00,5,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
service_gap_conflict,True,London Paddington,London Paddington,Platform 7,LOND_GREA_0730_1479,great_western_main_line,Great Western Main Line,Bristol,07:30:00,07:32:00,09:06:00,96,Excessive gap in service on a route,severe,morning_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 7,MANC_EAST_1900_8833,east_coast_main_line,East Coast Main Line,York,19:00:00,19:02:00,19:11:00,11,Schedule doesn't match published timetable,minor,evening_peak,2026-01-28,synthetic
headway_conflict,True,London Waterloo,London Waterloo,Platform 6,LOND_EAST_1145_7024,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,11:45:00,11:47:00,12:05:00,20,Insufficient time between consecutive trains,moderate,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 2,EDIN_EAST_2100_8252,east_coast_main_line,East Coast Main Line,Leeds,21:00:00,21:02:00,21:19:00,19,Insufficient connection time between services,moderate,night,2026-01-28,synthetic
normal,False,York,York,Platform 8,YORK_MIDL_1245_5338,midland_main_line,Midland Main Line,Birmingham New Street,12:45:00,12:47:00,,0,,none,off_peak,2026-01-28,synthetic
platform_conflict,True,Glasgow Central,Glasgow Central,Platform 7,GLAS_WEST_2015_3527,west_coast_main_line,West Coast Main Line,Glasgow Central,20:15:00,20:17:00,20:32:00,17,Two trains scheduled for same platform at overlapping times,moderate,night,2026-01-28,synthetic
platform_conflict,True,York,York,Platform 4,YORK_EAST_1645_3371,east_coast_main_line,East Coast Main Line,Leeds,16:45:00,16:47:00,17:19:00,34,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Glasgow Central,Glasgow Central,Platform 6,GLAS_MIDL_2245_2051,midland_main_line,Midland Main Line,Birmingham New Street,22:45:00,22:47:00,23:12:00,27,Incoming delay affects downstream schedule,moderate,night,2026-01-28,synthetic
capacity_congestion_conflict,True,London Victoria,London Victoria,Platform 5,LOND_GREA_0645_3096,great_western_main_line,Great Western Main Line,Bristol,06:45:00,06:47:00,07:54:00,69,Too many trains competing for limited platforms,severe,morning_peak,2026-01-28,synthetic
headway_conflict,True,London Waterloo,London Waterloo,Platform 5,LOND_EAST_0800_6897,east_coast_main_line,East Coast Main Line,York,08:00:00,08:02:00,08:11:00,11,Insufficient time between consecutive trains,minor,morning_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Birmingham New Street,Birmingham New Street,Platform 5,BIRM_GREA_1200_1472,great_western_main_line,Great Western Main Line,Bristol,12:00:00,12:02:00,13:02:00,62,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 13,MANC_WEST_2045_7185,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,20:45:00,20:47:00,21:44:00,59,Incoming delay affects downstream schedule,severe,night,2026-01-28,synthetic
normal,False,Leeds,Leeds,Platform 3,LEED_SOUT_0915_8978,south_western_main_line,South Western Main Line,Southampton,09:15:00,09:17:00,,0,,none,off_peak,2026-01-28,synthetic
normal,False,Leeds,Leeds,Platform 8,LEED_MIDL_1630_2613,midland_main_line,Midland Main Line,Birmingham New Street,16:30:00,16:32:00,,0,,none,off_peak,2026-01-28,synthetic
platform_conflict,True,Glasgow Central,Glasgow Central,Platform 2,GLAS_EAST_2030_7293,east_coast_main_line,East Coast Main Line,Leeds,20:30:00,20:32:00,21:02:00,32,Two trains scheduled for same platform at overlapping times,severe,night,2026-01-28,synthetic
platform_conflict,True,London Waterloo,London Waterloo,Platform 1,LOND_EAST_1300_9068,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,13:00:00,13:02:00,13:40:00,40,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
service_gap_conflict,True,London Kings Cross,London Kings Cross,Platform 11,LOND_EAST_1830_5509,east_coast_main_line,East Coast Main Line,Leeds,18:30:00,18:32:00,20:15:00,105,Excessive gap in service on a route,severe,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Euston,London Euston,Platform 2,LOND_EAST_1845_4537,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,18:45:00,18:47:00,19:09:00,24,Incoming delay affects downstream schedule,moderate,evening_peak,2026-01-28,synthetic
normal,False,Birmingham New Street,Birmingham New Street,Platform 11,BIRM_EAST_0900_8921,east_coast_main_line,East Coast Main Line,Leeds,09:00:00,09:02:00,,0,,none,off_peak,2026-01-28,synthetic
platform_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 7,MANC_EAST_0630_8214,east_coast_main_line,East Coast Main Line,York,06:30:00,06:32:00,06:49:00,19,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 8,MANC_WEST_1430_6441,west_coast_main_line,West Coast Main Line,Glasgow Central,14:30:00,14:32:00,14:43:00,13,Schedule doesn't match published timetable,minor,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Victoria,London Victoria,Platform 2,LOND_EAST_1330_3677,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,13:30:00,13:32:00,13:42:00,12,Incoming delay affects downstream schedule,minor,off_peak,2026-01-28,synthetic
service_gap_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 5,EDIN_SOUT_1230_1801,south_western_main_line,South Western Main Line,Southampton,12:30:00,12:32:00,13:12:00,42,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 5,MANC_WEST_1915_8580,west_coast_main_line,West Coast Main Line,Glasgow Central,19:15:00,19:17:00,19:35:00,20,Two trains scheduled for same platform at overlapping times,moderate,evening_peak,2026-01-28,synthetic
platform_conflict,True,London Kings Cross,London Kings Cross,Platform 4,LOND_EAST_0700_2563,east_coast_main_line,East Coast Main Line,York,07:00:00,07:02:00,07:16:00,16,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
headway_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 8,MANC_SOUT_1815_7619,south_western_main_line,South Western Main Line,Southampton,18:15:00,18:17:00,18:31:00,16,Insufficient time between consecutive trains,moderate,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Victoria,London Victoria,Platform 5,LOND_WEST_1800_5904,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,18:00:00,18:02:00,18:52:00,52,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
headway_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 5,MANC_MIDL_1015_3547,midland_main_line,Midland Main Line,Birmingham New Street,10:15:00,10:17:00,10:23:00,8,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
platform_conflict,True,London Paddington,London Paddington,Platform 9,LOND_MIDL_1045_7178,midland_main_line,Midland Main Line,Birmingham New Street,10:45:00,10:47:00,11:29:00,44,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
service_gap_conflict,True,London Waterloo,London Waterloo,Platform 5,LOND_WEST_1215_9792,west_coast_main_line,West Coast Main Line,Birmingham New Street,12:15:00,12:17:00,12:59:00,44,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 8,EDIN_SOUT_2045_3906,south_western_main_line,South Western Main Line,Southampton,20:45:00,20:47:00,21:26:00,41,Two trains scheduled for same platform at overlapping times,severe,night,2026-01-28,synthetic
capacity_congestion_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 5,EDIN_WEST_1900_7113,west_coast_main_line,West Coast Main Line,Birmingham New Street,19:00:00,19:02:00,20:13:00,73,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
service_gap_conflict,True,Birmingham New Street,Birmingham New Street,Platform 6,BIRM_GREA_1400_1945,great_western_main_line,Great Western Main Line,Bristol,14:00:00,14:02:00,14:34:00,34,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London St Pancras,London St Pancras,Platform 4,LOND_GREA_0630_8165,great_western_main_line,Great Western Main Line,Bristol,06:30:00,06:32:00,06:58:00,28,Incoming delay affects downstream schedule,moderate,morning_peak,2026-01-28,synthetic
normal,False,London Kings Cross,London Kings Cross,Platform 9,LOND_EAST_0630_1067,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,06:30:00,06:32:00,,0,,none,morning_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London St Pancras,London St Pancras,Platform 10,LOND_MIDL_1830_8368,midland_main_line,Midland Main Line,Birmingham New Street,18:30:00,18:32:00,19:58:00,88,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Glasgow Central,Glasgow Central,Platform 5,GLAS_WEST_1045_9868,west_coast_main_line,West Coast Main Line,Birmingham New Street,10:45:00,10:47:00,11:01:00,16,Insufficient connection time between services,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,Birmingham New Street,Birmingham New Street,Platform 11,BIRM_EAST_0645_7937,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,06:45:00,06:47:00,07:11:00,26,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Leeds,Leeds,Platform 2,LEED_SOUT_0730_4767,south_western_main_line,South Western Main Line,Southampton,07:30:00,07:32:00,07:55:00,25,Insufficient connection time between services,moderate,morning_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Kings Cross,London Kings Cross,Platform 10,LOND_WEST_2130_5480,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,21:30:00,21:32:00,22:01:00,31,Too many trains competing for limited platforms,severe,night,2026-01-28,synthetic
delay_propagation_conflict,True,Birmingham New Street,Birmingham New Street,Platform 8,BIRM_SOUT_1645_8577,south_western_main_line,South Western Main Line,Southampton,16:45:00,16:47:00,17:05:00,20,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Paddington,London Paddington,Platform 13,LOND_SOUT_1745_4739,south_western_main_line,South Western Main Line,Southampton,17:45:00,17:47:00,18:44:00,59,Incoming delay affects downstream schedule,severe,evening_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Birmingham New Street,Birmingham New Street,Platform 12,BIRM_WEST_2015_9668,west_coast_main_line,West Coast Main Line,Birmingham New Street,20:15:00,20:17:00,20:42:00,27,Schedule doesn't match published timetable,moderate,night,2026-01-28,synthetic
capacity_congestion_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 3,EDIN_WEST_1945_6666,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,19:45:00,19:47:00,20:31:00,46,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
headway_conflict,True,London Euston,London Euston,Platform 14,LOND_MIDL_0615_5045,midland_main_line,Midland Main Line,Birmingham New Street,06:15:00,06:17:00,06:34:00,19,Insufficient time between consecutive trains,moderate,morning_peak,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 5,EDIN_EAST_1545_9781,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,15:45:00,15:47:00,16:02:00,17,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Waterloo,London Waterloo,Platform 3,LOND_EAST_1430_6611,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,14:30:00,14:32:00,15:20:00,50,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,Leeds,Leeds,Platform 6,LEED_WEST_0915_9938,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,09:15:00,09:17:00,09:29:00,14,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London Euston,London Euston,Platform 11,LOND_WEST_1130_9766,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,11:30:00,11:32:00,11:51:00,21,Insufficient connection time between services,moderate,off_peak,2026-01-28,synthetic
headway_conflict,True,Leeds,Leeds,Platform 2,LEED_EAST_1815_1118,east_coast_main_line,East Coast Main Line,Leeds,18:15:00,18:17:00,18:21:00,6,Insufficient time between consecutive trains,minor,evening_peak,2026-01-28,synthetic
service_gap_conflict,True,London St Pancras,London St Pancras,Platform 13,LOND_EAST_1745_5711,east_coast_main_line,East Coast Main Line,York,17:45:00,17:47:00,19:07:00,82,Excessive gap in service on a route,severe,evening_peak,2026-01-28,synthetic
